episode_id, timestamp, wx, wy, wz, marker
1,13.341,-0.0029701611605568697,0.017136778201207917,0.00036940502630037605,start
1,13.392,0.007542967517072812,0.01987924492167905,-0.0001789549405120562,
1,13.443,0.03878383302319435,0.0361078540506836,-0.0013196050012455522,
1,13.495,0.12418884715341064,0.09201633955529849,-0.007367662935857963,
1,13.545,0.2931021634449586,0.18575227966716013,-0.026118915806546628,
1,13.596,0.5351418194302153,0.26770040426391606,-0.03203016462569193,
1,13.647,0.7970056033674003,0.31562268676683836,0.011939313392822115,
1,13.698,1.0447230218402308,0.3493201986080667,0.1026435145486769,
1,13.749,1.285559351297955,0.3816309442046445,0.22025202651775277,
1,13.8,1.5178986253785614,0.43033918298398516,0.3406469192588625,
1,13.851,1.721303673883545,0.5137677895646974,0.44231210561712114,
1,13.902,1.8663139428160447,0.6199922602219669,0.5252036851577203,
1,13.953,1.9389267490345705,0.7286885080602303,0.5936133222829749,
1,14.004,1.9657007700428522,0.8340539275292842,0.6480426949866497,
1,14.055,1.9804060304450057,0.9394629299016779,0.700982489326223,
1,14.106,1.9942229944141614,1.0653520605350113,0.7631741265266913,
1,14.157,1.9971219353867053,1.2506973004392683,0.8136508575306732,
1,14.208,1.9526189724241991,1.525158821687629,0.8051625021308427,
1,14.259,1.8073830172852605,1.844165944599019,0.7059161107959212,
1,14.311,1.5551848564335893,2.1229362750195713,0.5060254721892071,
1,14.361,1.2488220958564296,2.308921019319905,0.20844015223777473,
1,14.412,0.9419719826716052,2.418247616603801,-0.14657327276034315,
1,14.464,0.6646813121750152,2.482078495967298,-0.5062838378785666,
1,14.514,0.4294276899457305,2.4636036274308806,-0.8294659421819464,
1,14.566,0.2561000237115931,2.3757509620343553,-1.0932164417986021,
1,14.617,0.1472576935387897,2.274761121027045,-1.2920390571760403,
1,14.667,0.07686846202672305,2.177073601618469,-1.4059345878982752,
1,14.719,0.02374160754002474,2.0756949193161116,-1.4039956294687033,
1,14.769,-0.04156034155416136,1.9409304417127804,-1.279922562806863,
1,14.82,-0.1339265806263376,1.779111670256352,-1.0686074533683796,
1,14.871,-0.23562794295509598,1.613744382617991,-0.8086751845093686,
1,14.922,-0.338158883224945,1.4348840694402007,-0.5183601192255227,
1,14.973,-0.4466418977465879,1.2553117748170155,-0.21440848702282864,
1,15.024,-0.5552483094827214,1.0627968040952014,0.0706581528833583,
1,15.075,-0.6351257675698933,0.8063513081880014,0.27733241415768967,
1,15.126,-0.6319192741468879,0.4361173763171431,0.3108857400222694,
1,15.177,-0.5148317516937442,-0.09745129645400447,0.09996952303189185,
1,15.228,-0.3186483106978376,-0.7306682649450073,-0.3068265712439382,
1,15.279,-0.09332085175673827,-1.3321404045138974,-0.7941195007557695,
1,15.33,0.13219516568912787,-1.810508689126603,-1.2742115729410834,
1,15.382,0.33409229058825946,-2.1110442161372616,-1.687620368133866,
1,15.433,0.4851414427651917,-2.2133341080898865,-2.0029594790988705,
1,15.483,0.57638234389114,-2.098120590752787,-2.221834984797429,
1,15.534,0.6139020875044404,-1.8014538458926979,-2.3733104010543182,
1,15.586,0.5824227092775144,-1.4176665699286468,-2.4858584814105167,
1,15.636,0.4742744294946721,-1.0092370353042772,-2.569219085784359,
1,15.687,0.3123873362574571,-0.6234370511492068,-2.6267619442684413,
1,15.738,0.1332572298208183,-0.28736071922746986,-2.6448480720033323,
1,15.789,-0.030893215980282964,-0.00716039863464278,-2.605849761523784,
1,15.841,-0.16361381255838403,0.2289534838237564,-2.5052564163093476,
1,15.891,-0.2518582333768202,0.4431296563232779,-2.3388974574172536,
1,15.942,-0.3010746384697658,0.5926921444928159,-2.118418771576034,
1,15.993,-0.33295499345612406,0.6345745873159756,-1.8622646018294848,
1,16.045,-0.3487457828810428,0.5875633460357154,-1.5835234577167199,
1,16.097,-0.3396939546278024,0.487718246820443,-1.298228340827896,
1,16.146,-0.3100139313182987,0.3624106413776611,-1.0147785408494725,
1,16.197,-0.26346327274516207,0.24650403733548376,-0.7370068788545826,
1,16.249,-0.2001921664003812,0.18469885434093453,-0.4667145623945485,
1,16.299,-0.11943097651085785,0.154724212711709,-0.21048096664980437,
1,16.35,-0.023496970545576673,0.0756736557664463,0.03221860749973979,
1,16.401,0.0766706037112597,-0.09718652024519714,0.27465709713765707,
1,16.452,0.18536409769674117,-0.3372118834910947,0.5215522552425987,
1,16.503,0.3106765106254663,-0.6052491811830899,0.7803918080709225,
1,16.554,0.45565991007097156,-0.8875938073306389,1.0397551279622046,
1,16.605,0.6614607379082482,-1.216883669568881,1.2366445791664014,
1,16.656,0.9363276320587699,-1.6412082497758478,1.3137844048084546,
1,16.707,1.205292433010084,-2.070304327751583,1.2890473510123357,
1,16.758,1.3998616317480097,-2.3386529653420114,1.2363053404665278,
1,16.809,1.5053799712763123,-2.3771117740964938,1.203177642986194,
1,16.861,1.553944598931884,-2.2365224791805507,1.1842867097153265,
1,16.911,1.5628838458195748,-2.0201094768847483,1.1680107749163906,
1,16.962,1.5215911344761581,-1.7989620715362256,1.135640278317311,
1,17.013,1.4172575444706077,-1.5949537901165265,1.07425957632206,
1,17.064,1.2433181748843545,-1.4026613786249662,0.9835390336435579,
1,17.115,1.0354968447976847,-1.2144521098819758,0.8425283387687452,
1,17.168,0.8471419801966894,-1.020684369153358,0.6691443363966165,
1,17.217,0.6948381751187619,-0.8437377350893354,0.5286912644967141,
1,17.268,0.5764850289018655,-0.737784986547583,0.44012244165245445,
1,17.319,0.49744725419383734,-0.7151975405279573,0.3752755085097902,
1,17.37,0.4399321487815931,-0.7474894199325435,0.32261784458763765,
1,17.421,0.37212181521831506,-0.8133882889083691,0.2980746521364509,
1,17.472,0.2850810311098576,-0.8927354968525658,0.30799438203551555,
1,17.524,0.1904898852996291,-0.9683085720746124,0.3299817257828905,
1,17.574,0.09724930205136165,-1.03820172586348,0.35051148752474776,
1,17.625,0.0025243939281683423,-1.0827706018218533,0.3780972154363112,
1,17.676,-0.08353457184861698,-1.056706426251356,0.41120557956156034,
1,17.727,-0.1372396755851538,-0.9255786939717958,0.44198284690647394,
1,17.779,-0.14439106206234995,-0.6779546370092786,0.4671859480561999,
1,17.829,-0.11207314023342606,-0.35080544122319895,0.4771493812974655,
1,17.88,-0.09439278731920034,-0.02263207427619386,0.4707142569842965,
1,17.931,-0.13411399381433262,0.25252146646543877,0.4404213261384896,
1,17.982,-0.21348384635004952,0.45790993495904225,0.3685414776382245,
1,18.033,-0.3163247043769124,0.6046657378053006,0.26652580447418595,
1,18.084,-0.4275638349336536,0.6968063135626017,0.15297607872984897,
1,18.135,-0.50914461076492,0.7246264894951235,0.04155248054174279,
1,18.186,-0.5324144031309569,0.6977131023023333,-0.045498123153554254,
1,18.238,-0.4977394836044416,0.6332391317102408,-0.09867730824146964,
1,18.288,-0.4391305404157679,0.5293700075922798,-0.1302792792753659,
1,18.339,-0.3977956117992773,0.38206886498571224,-0.14449980686321573,
1,18.39,-0.3740733154152612,0.22236074710206508,-0.133576980785937,
1,18.441,-0.3490925787977637,0.08941617106692873,-0.10278672052025135,
1,18.492,-0.32069235458341067,0.0001821906371004896,-0.06353544189228441,
1,18.543,-0.29418802798023436,-0.04641861221420544,-0.021810033578685654,
1,18.594,-0.26138880707598383,-0.06273629183881928,0.019355217034087678,
1,18.645,-0.21192386317559456,-0.06334182949561704,0.053640924047213254,
1,18.696,-0.1521290166010913,-0.058842557189732504,0.07252595575995589,
1,18.747,-0.0947301048774911,-0.05323825218553717,0.0751966329639472,
1,18.799,-0.04829889069954584,-0.04637127770699611,0.06825783249698378,
1,18.848,-0.013435141025728408,-0.037840300464620905,0.0571192322007391,
1,18.9,0.00839740059939711,-0.02892743542864298,0.0435793851840171,
1,18.951,0.014896798194438031,-0.021288981998409076,0.02958719767914258,
1,19.002,0.012445976760627397,-0.014679830510691647,0.01763394370713195,
1,19.053,0.008267641015062178,-0.007855923839026328,0.008149442824869816,
1,19.104,0.005325358041970616,-0.0006391370263142034,0.0008093696718103512,
1,19.155,0.0036130168494352684,0.006249874598095856,-0.004364884313625801,
1,19.206,0.0024253916948580615,0.012174415290392655,-0.007935254763147938,
1,19.257,0.0028747019526519603,0.017004452200873037,-0.009989318164654664,
1,19.308,0.003936101294950634,0.020543680183986283,-0.010504218372726852,
1,19.359,0.0036981297838838026,0.0231715610942365,-0.01019144383857911,
1,19.41,0.0026459218529063275,0.026409676975177473,-0.008770464129804744,
1,19.461,0.004168534482417894,0.03379571204608486,-0.005347051958108022,
1,19.512,0.01043353398469048,0.05228619020351427,0.0002906107349083967,
1,19.563,0.019638448812101604,0.08605313135540778,0.008502162687388607,
1,19.614,0.026976915342552338,0.1311225470208099,0.018909822010223745,
1,19.665,0.028712968505795387,0.18182857645343367,0.030492375832308828,
1,19.716,0.03113478250200675,0.23769960825146047,0.04310298533209156,
1,19.768,0.04304020571946139,0.2927965761476959,0.05957739276817224,
1,19.818,0.0626823899539536,0.3256992723937821,0.07981724428881844,
1,19.87,0.08149112633197873,0.30878773134863796,0.09381695386887857,
1,19.92,0.09624602217502376,0.22232458604928415,0.0918448762718157,
1,19.971,0.10520733273118713,0.07128858635059268,0.074164349866409,
1,20.022,0.09969134256730025,-0.10501139493981912,0.05285036494899521,
1,20.074,0.07950925589370578,-0.2600549777341779,0.03895162825502784,
1,20.124,0.04873067138537767,-0.3725421890902988,0.03413854454414289,
1,20.175,0.006398545346522348,-0.43082512367035425,0.038150047550190004,
1,20.227,-0.03873777413970147,-0.4143152686524654,0.04830228951710279,
1,20.277,-0.07521826629671473,-0.3218415230815164,0.058966501591157974,
1,20.329,-0.10080672217546621,-0.19349946431943593,0.06327819738909705,
1,20.379,-0.1173539445800291,-0.07033756501037021,0.05875098322704018,
1,20.43,-0.12657242866784893,0.035792169819294783,0.048316106388477484,
1,20.481,-0.126735056619112,0.12207086340509465,0.03653728003581493,
1,20.532,-0.11585495779568672,0.1828628189687315,0.02665024639822328,
1,20.583,-0.09374578378809523,0.2161993443090872,0.018168275604759723,
1,20.634,-0.06380092776813824,0.22603591025723183,0.010666329141119285,
1,20.685,-0.03324455555510765,0.2186047001160646,0.005198914744402916,
1,20.735,-0.00575485394319435,0.19989241543801328,0.002278901568685324,
1,20.787,0.02117469665664192,0.17444405059150236,0.002633078441840798,
1,20.838,0.04738915240741136,0.14531401003587163,0.006464545473756684,
1,20.889,0.0650140733159732,0.11535950349251543,0.011214214606858668,
1,20.94,0.07169753881085608,0.08668007267375213,0.014765381114272705,
1,20.992,0.07142928009143597,0.06011816332711271,0.016459273996176183,
1,21.042,0.0661215715398059,0.036847306119815716,0.016223424334942848,
1,21.094,0.056401521446789844,0.018159099759986783,0.014969711601114696,
1,21.144,0.043226619007557775,0.00511627382367041,0.013766406871656109,
1,21.195,0.02869349357451582,-0.0016514340848915578,0.014097932617892583,
1,21.246,0.01586260160831281,-0.0010392408080331095,0.01759636185141448,
1,21.297,0.005355023325330753,0.0054618857731598275,0.023648183197165815,
1,21.348,-0.005630055189110152,0.013209294223347738,0.030449795428411253,
1,21.399,-0.016038909821191716,0.020932797667105183,0.036784222826541195,
1,21.45,-0.022028684559059507,0.028020513825831473,0.04090431843959417,
1,21.502,-0.02389976164457409,0.031721082185195974,0.042670766444166154,
1,21.552,-0.022778161899886924,0.031345349380048716,0.04218329308396305,
1,21.603,-0.014806464866944934,0.0305946286826402,0.03908442227873105,
1,21.655,0.0015373326547129574,0.03207372078429301,0.035162171693447486,
1,21.705,0.014707624257125611,0.030646579396197367,0.029621097599682317,
1,21.755,0.016952055263799108,0.021043490917785318,0.02007275007956669,
1,21.807,0.013615535104366977,0.005562359954256454,0.008721383399166442,
1,21.857,0.007168531202667903,-0.00963333856892829,-0.0014686222165512788,
1,21.909,-0.0007554760866302422,-0.020011079337792243,-0.00989435504002528,
1,21.96,-0.006781028617720251,-0.024858466399122443,-0.01631086684923774,
1,22.011,-0.010703283461583593,-0.025568711562945722,-0.020320800094483678,
1,22.062,-0.0133631640985742,-0.023166870643295225,-0.021862637688337558,
1,22.113,-0.015602242642549719,-0.01856036941302275,-0.0214968635323038,
1,22.165,-0.0173915661852496,-0.012909962094356606,-0.020137857206463307,
1,22.215,-0.01734286052135472,-0.007043960783381393,-0.01845184723989485,
1,22.266,-0.015717577382143536,-0.00171175778439873,-0.016490722347766967,
1,22.318,-0.014215886754202399,0.0028497385178103693,-0.014309862371849556,
1,22.369,-0.012110763758269425,0.006952167414908452,-0.012364104650183462,
1,22.42,-0.008783572025540405,0.010631444064342185,-0.010725439575376677,
1,22.47,-0.0059440577385482096,0.013743762337054096,-0.009013701169613652,
1,22.521,-0.004247925112183509,0.016242437680348658,-0.0071917732876216976,
1,22.572,-0.003823025590055958,0.017945991290018476,-0.005244703334673143,
1,22.623,-0.005050901646852828,0.01860107268199592,-0.003172954536975384,
1,22.675,-0.007641815639676306,0.018330256192626047,-0.0011876735242799972,
1,22.725,-0.011702113640316486,0.017487369299197152,0.0005826667442090912,
1,22.776,-0.016378625538181125,0.01654612985032997,0.0016712695613855676,
1,22.827,-0.019267163873983313,0.015818258518142884,0.0018335204710006906,
1,22.878,-0.019571934396521194,0.015084869924311007,0.0015894536382371899,
1,22.929,-0.018195118186769093,0.014206024815517457,0.0013052346857991483,
1,22.981,-0.016252085464190574,0.013304491617509623,0.0008172627464978178,
1,23.031,-0.014704500423046657,0.012661664317366192,3.698033541404489e-05,
1,23.082,-0.013735692880746221,0.012437232641018509,-0.000868093058717251,
1,23.133,-0.013818413808582041,0.012298335359467786,-0.00178049366241467,
1,23.184,-0.014568888879516913,0.012225453793101953,-0.002624297283776743,
1,23.235,-0.014683172558176461,0.012401599991408899,-0.003557154114285167,
1,23.286,-0.014179419449672968,0.01272331009563439,-0.0046730193941059905,
1,23.337,-0.013319755728475035,0.013313367403933078,-0.005615782447388528,
1,23.388,-0.012100054295872834,0.014028128257791964,-0.005970123389997302,
1,23.439,-0.011751593240513912,0.014363781397036752,-0.005918613472159263,
1,23.49,-0.01319489855800915,0.014228495385989273,-0.005811782106434282,
1,23.541,-0.014667242003115553,0.0140028734758748,-0.00527638506722153,
1,23.593,-0.014634095059956337,0.013737439487152399,-0.004107469760716521,
1,23.642,-0.01383889600510141,0.013066127880612021,-0.0028269832083947406,
1,23.694,-0.012618834749590293,0.01218843482522754,-0.0017786398397288275,
1,23.746,-0.010822631901762221,0.011449720487780283,-0.0009633989113891209,
1,23.796,-0.009403715918170711,0.01085948384518524,-0.0005639833736667233,
1,23.847,-0.00874242719014394,0.010612723009243534,-0.000664178178446656,
1,23.898,-0.008218500169537535,0.010806907718127213,-0.0006750825379675785,
1,23.949,-0.008226426474074846,0.011067460344760206,-0.00022617703684955654,
1,24.0,-0.008574820979227724,0.011349647042921856,0.00028073243683021925,
1,24.051,-0.008511086584748558,0.011823873407308817,0.0003824537431702083,
1,24.102,-0.008991487313754216,0.012182334805610649,1.5301714818407165e-05,
1,24.153,-0.010384778654212608,0.012236920064007473,-0.0006230683542800288,
1,24.204,-0.011649124908166678,0.012293062525544136,-0.001384102053108459,
1,24.254,-0.011925868097926182,0.012546527239036855,-0.0019618361319648113,
1,24.306,-0.01174781246052687,0.012705349528677648,-0.0021747656831662926,
1,24.357,-0.011694042032933333,0.01279071400980511,-0.0019357882657590358,
1,24.408,-0.01112180071349582,0.013022942243779593,-0.0012253438466750459,
1,24.459,-0.009861340105288715,0.013330706073458454,-0.0006712631121325902,
1,24.51,-0.008059912506761883,0.013662191039624884,-0.000663645002227031,
1,24.561,-0.005654582501665592,0.013781426602501737,-0.0008062798706257725,
1,24.612,-0.0028543335908168613,0.013754957078536977,-0.0010338213649406863,
1,24.663,-0.0006282574894715689,0.013837999417170031,-0.0014983723139749146,
1,24.714,0.00044824262999323765,0.013984606278739443,-0.002077610655196937,
1,24.765,0.0009018150992905587,0.014361036563721612,-0.0024830380547300234,
1,24.816,0.0013211022264955636,0.014854624506700258,-0.0025435884971392827,
1,24.868,0.00188555126585084,0.015182866409800351,-0.0025789210016187564,
1,24.918,0.002096088663947886,0.015378694567378795,-0.00259524156040528,
1,24.969,0.0014602301215374692,0.015273033756059201,-0.002598057691586875,
1,25.02,0.0005334486147364451,0.01478166697398552,-0.0027928201634275875,
